date,sku_id,category,sales_volume,unit_cost,lead_time_days
2023-01-02,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,0.0,8.99,30
2023-01-02,SKU_204_LEMONADE_MIX,Beverages,0.0,3.0,11
2023-01-02,SKU_205_SUNSCREEN_SPF50,Health & Beauty,0.0,9.5,32
2023-01-02,SKU_301_WHOLE_TURKEY,Frozen Proteins,478.0,22.0,42
2023-01-02,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,258.0,1.8,17
2023-01-02,SKU_303_BAKING_CHOCOLATE,Baking Needs,214.0,4.2,11
2023-01-02,SKU_304_EGGNOG_1L,Chilled Dairy,414.0,3.5,4
2023-01-02,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,438.0,15.0,30
2023-01-02,SKU_401_SPICY_SNACK_MIX,Snacks,,1.75,15
2023-01-02,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,552.0,2.1,17
2023-01-02,SKU_403_ENERGY_DRINK_BERRY,Beverages,496.0,1.5,8
2023-01-02,SKU_404_KETO_CRACKERS,Snacks,128.0,4.0,16
2023-01-02,SKU_405_LIMITED_EDITION_CHIPS,Snacks,658.0,1.99,7
2023-01-03,SKU_101_CANNED_CHICKEN,Ambient Proteins,530.0,2.5,15
2023-01-03,SKU_102_PEANUT_BUTTER,Ambient Grocery,810.0,3.2,10
2023-01-03,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1255.0,5.5,21
2023-01-03,SKU_104_CANNED_BEANS,Ambient Grocery,594.0,1.1,16
2023-01-03,SKU_105_PASTA_500G,Ambient Grocery,1527.0,1.5,13
2023-01-03,SKU_201_BBQ_SAUCE,Condiments,39.0,2.8,7
2023-01-03,SKU_202_HOT_DOGS_8PK,Chilled Proteins,73.0,4.5,6
2023-01-03,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,0.0,8.99,25
2023-01-03,SKU_204_LEMONADE_MIX,Beverages,0.0,3.0,9
2023-01-03,SKU_205_SUNSCREEN_SPF50,Health & Beauty,0.0,9.5,14
2023-01-03,SKU_301_WHOLE_TURKEY,Frozen Proteins,474.0,22.0,51
2023-01-03,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,282.0,1.8,13
2023-01-03,SKU_303_BAKING_CHOCOLATE,Baking Needs,247.0,4.2,10
2023-01-03,SKU_304_EGGNOG_1L,Chilled Dairy,377.0,3.5,5
2023-01-03,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,449.0,15.0,24
2023-01-03,SKU_401_SPICY_SNACK_MIX,Snacks,131.0,1.75,18
2023-01-03,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,204.0,2.1,19
2023-01-03,SKU_403_ENERGY_DRINK_BERRY,Beverages,641.0,1.5,9
2023-01-03,SKU_404_KETO_CRACKERS,Snacks,178.0,4.0,15
2023-01-03,SKU_405_LIMITED_EDITION_CHIPS,Snacks,232.0,1.99,12
2023-01-04,SKU_101_CANNED_CHICKEN,Ambient Proteins,543.0,2.5,12
2023-01-04,SKU_102_PEANUT_BUTTER,Ambient Grocery,816.0,3.2,9
2023-01-04,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1206.0,5.5,14
2023-01-04,SKU_104_CANNED_BEANS,Ambient Grocery,632.0,1.1,16
2023-01-04,SKU_105_PASTA_500G,Ambient Grocery,1514.0,1.5,12
2023-01-04,SKU_201_BBQ_SAUCE,Condiments,70.0,2.8,7
2023-01-04,SKU_202_HOT_DOGS_8PK,Chilled Proteins,80.0,4.5,5
2023-01-04,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,0.0,8.99,27
2023-01-04,SKU_204_LEMONADE_MIX,Beverages,0.0,3.0,9
2023-01-04,SKU_205_SUNSCREEN_SPF50,Health & Beauty,0.0,9.5,26
2023-01-04,SKU_301_WHOLE_TURKEY,Frozen Proteins,464.0,22.0,30
2023-01-04,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,278.0,1.8,12
2023-01-04,SKU_303_BAKING_CHOCOLATE,Baking Needs,207.0,4.2,11
2023-01-04,SKU_304_EGGNOG_1L,Chilled Dairy,441.0,3.5,4
2023-01-04,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,537.0,15.0,35
2023-01-04,SKU_401_SPICY_SNACK_MIX,Snacks,245.0,1.75,25
2023-01-04,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,263.0,2.1,19
2023-01-04,SKU_403_ENERGY_DRINK_BERRY,Beverages,629.0,1.5,8
2023-01-04,SKU_404_KETO_CRACKERS,Snacks,263.0,4.0,16
2023-01-04,SKU_405_LIMITED_EDITION_CHIPS,Snacks,542.0,1.99,10
2023-01-05,SKU_101_CANNED_CHICKEN,Ambient Proteins,517.0,2.5,14
2023-01-05,SKU_102_PEANUT_BUTTER,Ambient Grocery,779.0,3.2,8
2023-01-05,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1215.0,5.5,26
2023-01-05,SKU_104_CANNED_BEANS,Ambient Grocery,604.0,1.1,11
2023-01-05,SKU_105_PASTA_500G,Ambient Grocery,1494.0,1.5,11
2023-01-05,SKU_201_BBQ_SAUCE,Condiments,16.0,2.8,7
2023-01-05,SKU_202_HOT_DOGS_8PK,Chilled Proteins,66.0,4.5,6
2023-01-05,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,0.0,8.99,37
2023-01-05,SKU_204_LEMONADE_MIX,Beverages,0.0,3.0,10
2023-01-05,SKU_205_SUNSCREEN_SPF50,Health & Beauty,0.0,9.5,23
2023-01-05,SKU_301_WHOLE_TURKEY,Frozen Proteins,469.0,22.0,51
2023-01-05,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,260.0,1.8,14
2023-01-05,SKU_303_BAKING_CHOCOLATE,Baking Needs,216.0,4.2,12
2023-01-05,SKU_304_EGGNOG_1L,Chilled Dairy,408.0,3.5,4
2023-01-05,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,408.0,15.0,32
2023-01-05,SKU_401_SPICY_SNACK_MIX,Snacks,60.0,1.75,19
2023-01-05,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,355.0,2.1,18
2023-01-05,SKU_403_ENERGY_DRINK_BERRY,Beverages,502.0,1.5,9
2023-01-05,SKU_404_KETO_CRACKERS,Snacks,26.0,4.0,17
2023-01-05,SKU_405_LIMITED_EDITION_CHIPS,Snacks,376.0,1.99,10
2023-01-06,SKU_101_CANNED_CHICKEN,Ambient Proteins,517.0,2.5,11
2023-01-06,SKU_102_PEANUT_BUTTER,Ambient Grocery,759.0,3.2,11
2023-01-06,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1254.0,5.5,22
2023-01-06,SKU_104_CANNED_BEANS,Ambient Grocery,594.0,1.1,18
2023-01-06,SKU_105_PASTA_500G,Ambient Grocery,1534.0,1.5,13
2023-01-06,SKU_201_BBQ_SAUCE,Condiments,0.0,2.8,9
2023-01-06,SKU_202_HOT_DOGS_8PK,Chilled Proteins,41.0,4.5,4
2023-01-06,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,0.0,8.99,21
2023-01-06,SKU_204_LEMONADE_MIX,Beverages,0.0,3.0,8
2023-01-06,SKU_205_SUNSCREEN_SPF50,Health & Beauty,0.0,9.5,25
2023-01-06,SKU_301_WHOLE_TURKEY,Frozen Proteins,452.0,22.0,42
2023-01-06,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,258.0,1.8,11
2023-01-06,SKU_303_BAKING_CHOCOLATE,Baking Needs,229.0,4.2,11
2023-01-06,SKU_304_EGGNOG_1L,Chilled Dairy,392.0,3.5,4
2023-01-06,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,509.0,15.0,31
2023-01-06,SKU_401_SPICY_SNACK_MIX,Snacks,191.0,1.75,9
2023-01-06,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,293.0,2.1,24
2023-01-06,SKU_403_ENERGY_DRINK_BERRY,Beverages,,1.5,7
2023-01-06,SKU_404_KETO_CRACKERS,Snacks,275.0,4.0,11
2023-01-06,SKU_405_LIMITED_EDITION_CHIPS,Snacks,188.0,1.99,10
2023-01-07,SKU_101_CANNED_CHICKEN,Ambient Proteins,544.0,2.5,13
2023-01-07,SKU_102_PEANUT_BUTTER,Ambient Grocery,777.0,3.2,11
2023-01-07,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1294.0,5.5,25
2023-01-07,SKU_104_CANNED_BEANS,Ambient Grocery,603.0,1.1,13
2023-01-07,SKU_105_PASTA_500G,Ambient Grocery,1468.0,1.5,11
2023-01-07,SKU_201_BBQ_SAUCE,Condiments,20.0,2.8,7
2023-01-07,SKU_202_HOT_DOGS_8PK,Chilled Proteins,92.0,4.5,5
2023-01-07,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,0.0,8.99,25
2023-01-07,SKU_204_LEMONADE_MIX,Beverages,0.0,3.0,10
2023-01-07,SKU_205_SUNSCREEN_SPF50,Health & Beauty,0.0,9.5,26
2023-01-07,SKU_301_WHOLE_TURKEY,Frozen Proteins,434.0,22.0,43
2023-01-07,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,236.0,1.8,14
2023-01-07,SKU_303_BAKING_CHOCOLATE,Baking Needs,193.0,4.2,11
2023-01-07,SKU_304_EGGNOG_1L,Chilled Dairy,379.0,3.5,4
2023-01-07,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,466.0,15.0,27
2023-01-07,SKU_401_SPICY_SNACK_MIX,Snacks,77.0,1.75,14
2023-01-07,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,405.0,2.1,24
2023-01-07,SKU_403_ENERGY_DRINK_BERRY,Beverages,428.0,1.5,8
2023-01-07,SKU_404_KETO_CRACKERS,Snacks,112.0,4.0,12
2023-01-07,SKU_405_LIMITED_EDITION_CHIPS,Snacks,366.0,1.99,11
2023-01-08,SKU_101_CANNED_CHICKEN,Ambient Proteins,532.0,2.5,15
2023-01-08,SKU_102_PEANUT_BUTTER,Ambient Grocery,790.0,3.2,10
2023-01-08,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1239.0,5.5,16
2023-01-08,SKU_104_CANNED_BEANS,Ambient Grocery,614.0,1.1,13
2023-01-08,SKU_105_PASTA_500G,Ambient Grocery,1453.0,1.5,12
2023-01-08,SKU_201_BBQ_SAUCE,Condiments,0.0,2.8,9
2023-01-08,SKU_202_HOT_DOGS_8PK,Chilled Proteins,56.0,4.5,4
2023-01-08,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,0.0,8.99,36
2023-01-08,SKU_204_LEMONADE_MIX,Beverages,0.0,3.0,10
2023-01-08,SKU_205_SUNSCREEN_SPF50,Health & Beauty,0.0,9.5,19
2023-01-08,SKU_301_WHOLE_TURKEY,Frozen Proteins,435.0,22.0,47
2023-01-08,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,227.0,1.8,12
2023-01-08,SKU_303_BAKING_CHOCOLATE,Baking Needs,236.0,4.2,12
2023-01-08,SKU_304_EGGNOG_1L,Chilled Dairy,417.0,3.5,3
2023-01-08,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,483.0,15.0,38
2023-01-08,SKU_401_SPICY_SNACK_MIX,Snacks,206.0,1.75,16
2023-01-08,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,580.0,2.1,25
2023-01-08,SKU_403_ENERGY_DRINK_BERRY,Beverages,796.0,1.5,8
2023-01-08,SKU_404_KETO_CRACKERS,Snacks,220.0,4.0,13
2023-01-08,SKU_405_LIMITED_EDITION_CHIPS,Snacks,155.0,1.99,11
2023-01-09,SKU_101_CANNED_CHICKEN,Ambient Proteins,513.0,2.5,11
2023-01-09,SKU_102_PEANUT_BUTTER,Ambient Grocery,765.0,3.2,10
2023-01-09,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1240.0,5.5,25
2023-01-09,SKU_104_CANNED_BEANS,Ambient Grocery,648.0,1.1,12
2023-01-09,SKU_105_PASTA_500G,Ambient Grocery,1575.0,1.5,12
2023-01-09,SKU_201_BBQ_SAUCE,Condiments,33.0,2.8,6
2023-01-09,SKU_202_HOT_DOGS_8PK,Chilled Proteins,36.0,4.5,5
2023-01-09,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,0.0,8.99,28
2023-01-09,SKU_204_LEMONADE_MIX,Beverages,0.0,3.0,11
2023-01-09,SKU_205_SUNSCREEN_SPF50,Health & Beauty,0.0,9.5,14
2023-01-09,SKU_301_WHOLE_TURKEY,Frozen Proteins,423.0,22.0,47
2023-01-09,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,238.0,1.8,16
2023-01-09,SKU_303_BAKING_CHOCOLATE,Baking Needs,242.0,4.2,6
2023-01-09,SKU_304_EGGNOG_1L,Chilled Dairy,419.0,3.5,3
2023-01-09,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,535.0,15.0,34
2023-01-09,SKU_401_SPICY_SNACK_MIX,Snacks,183.0,1.75,11
2023-01-09,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,266.0,2.1,20
2023-01-09,SKU_403_ENERGY_DRINK_BERRY,Beverages,307.0,1.5,7
2023-01-09,SKU_404_KETO_CRACKERS,Snacks,101.0,4.0,14
2023-01-09,SKU_405_LIMITED_EDITION_CHIPS,Snacks,479.0,1.99,10
2023-01-10,SKU_101_CANNED_CHICKEN,Ambient Proteins,528.0,2.5,15
2023-01-10,SKU_102_PEANUT_BUTTER,Ambient Grocery,765.0,3.2,11
2023-01-10,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1233.0,5.5,28
2023-01-10,SKU_104_CANNED_BEANS,Ambient Grocery,566.0,1.1,19
2023-01-10,SKU_105_PASTA_500G,Ambient Grocery,1549.0,1.5,13
2023-01-10,SKU_201_BBQ_SAUCE,Condiments,37.0,2.8,7
2023-01-10,SKU_202_HOT_DOGS_8PK,Chilled Proteins,48.0,4.5,5
2023-01-10,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,0.0,8.99,25
2023-01-10,SKU_204_LEMONADE_MIX,Beverages,0.0,3.0,14
2023-01-10,SKU_205_SUNSCREEN_SPF50,Health & Beauty,0.0,9.5,21
2023-01-10,SKU_301_WHOLE_TURKEY,Frozen Proteins,421.0,22.0,40
2023-01-10,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,238.0,1.8,13
2023-01-10,SKU_303_BAKING_CHOCOLATE,Baking Needs,205.0,4.2,10
2023-01-10,SKU_304_EGGNOG_1L,Chilled Dairy,342.0,3.5,5
2023-01-10,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,464.0,15.0,33
2023-01-10,SKU_401_SPICY_SNACK_MIX,Snacks,86.0,1.75,17
2023-01-10,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,393.0,2.1,20
2023-01-10,SKU_403_ENERGY_DRINK_BERRY,Beverages,759.0,1.5,6
2023-01-10,SKU_404_KETO_CRACKERS,Snacks,308.0,4.0,15
2023-01-10,SKU_405_LIMITED_EDITION_CHIPS,Snacks,547.0,1.99,6
2023-01-11,SKU_101_CANNED_CHICKEN,Ambient Proteins,513.0,2.5,14
2023-01-11,SKU_102_PEANUT_BUTTER,Ambient Grocery,791.0,3.2,10
2023-01-11,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1228.0,5.5,17
2023-01-11,SKU_104_CANNED_BEANS,Ambient Grocery,615.0,1.1,14
2023-01-11,SKU_105_PASTA_500G,Ambient Grocery,1515.0,1.5,10
2023-01-11,SKU_201_BBQ_SAUCE,Condiments,75.0,2.8,7
2023-01-11,SKU_202_HOT_DOGS_8PK,Chilled Proteins,0.0,4.5,5
2023-01-11,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,0.0,8.99,33
2023-01-11,SKU_204_LEMONADE_MIX,Beverages,0.0,3.0,10
2023-01-11,SKU_205_SUNSCREEN_SPF50,Health & Beauty,0.0,9.5,22
2023-01-11,SKU_301_WHOLE_TURKEY,Frozen Proteins,407.0,22.0,49
2023-01-11,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,252.0,1.8,11
2023-01-11,SKU_303_BAKING_CHOCOLATE,Baking Needs,193.0,4.2,11
2023-01-11,SKU_304_EGGNOG_1L,Chilled Dairy,352.0,3.5,5
2023-01-11,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,490.0,15.0,36
2023-01-11,SKU_401_SPICY_SNACK_MIX,Snacks,98.0,1.75,17
2023-01-11,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,410.0,2.1,23
2023-01-11,SKU_403_ENERGY_DRINK_BERRY,Beverages,302.0,1.5,6
2023-01-11,SKU_404_KETO_CRACKERS,Snacks,154.0,4.0,13
2023-01-11,SKU_405_LIMITED_EDITION_CHIPS,Snacks,307.0,1.99,11
2023-01-12,SKU_101_CANNED_CHICKEN,Ambient Proteins,513.0,2.5,15
2023-01-12,SKU_102_PEANUT_BUTTER,Ambient Grocery,782.0,3.2,11
2023-01-12,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1261.0,5.5,23
2023-01-12,SKU_104_CANNED_BEANS,Ambient Grocery,630.0,1.1,12
2023-01-12,SKU_105_PASTA_500G,Ambient Grocery,1595.0,1.5,11
2023-01-12,SKU_201_BBQ_SAUCE,Condiments,19.0,2.8,6
2023-01-12,SKU_202_HOT_DOGS_8PK,Chilled Proteins,50.0,4.5,6
2023-01-12,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,0.0,8.99,28
2023-01-12,SKU_204_LEMONADE_MIX,Beverages,0.0,3.0,12
2023-01-12,SKU_205_SUNSCREEN_SPF50,Health & Beauty,0.0,9.5,19
2023-01-12,SKU_301_WHOLE_TURKEY,Frozen Proteins,396.0,22.0,29
2023-01-12,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,246.0,1.8,17
2023-01-12,SKU_303_BAKING_CHOCOLATE,Baking Needs,235.0,4.2,11
2023-01-12,SKU_304_EGGNOG_1L,Chilled Dairy,390.0,3.5,3
2023-01-12,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,463.0,15.0,25
2023-01-12,SKU_401_SPICY_SNACK_MIX,Snacks,197.0,1.75,19
2023-01-12,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,371.0,2.1,21
2023-01-12,SKU_403_ENERGY_DRINK_BERRY,Beverages,445.0,1.5,7
2023-01-12,SKU_404_KETO_CRACKERS,Snacks,38.0,4.0,13
2023-01-12,SKU_405_LIMITED_EDITION_CHIPS,Snacks,565.0,1.99,11
2023-01-13,SKU_101_CANNED_CHICKEN,Ambient Proteins,524.0,2.5,14
2023-01-13,SKU_102_PEANUT_BUTTER,Ambient Grocery,784.0,3.2,10
2023-01-13,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1189.0,5.5,21
2023-01-13,SKU_104_CANNED_BEANS,Ambient Grocery,620.0,1.1,16
2023-01-13,SKU_105_PASTA_500G,Ambient Grocery,1497.0,1.5,10
2023-01-13,SKU_201_BBQ_SAUCE,Condiments,38.0,2.8,7
2023-01-13,SKU_202_HOT_DOGS_8PK,Chilled Proteins,85.0,4.5,4
2023-01-13,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,0.0,8.99,27
2023-01-13,SKU_204_LEMONADE_MIX,Beverages,0.0,3.0,10
2023-01-13,SKU_205_SUNSCREEN_SPF50,Health & Beauty,0.0,9.5,22
2023-01-13,SKU_301_WHOLE_TURKEY,Frozen Proteins,397.0,22.0,42
2023-01-13,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,231.0,1.8,14
2023-01-13,SKU_303_BAKING_CHOCOLATE,Baking Needs,217.0,4.2,10
2023-01-13,SKU_304_EGGNOG_1L,Chilled Dairy,396.0,3.5,4
2023-01-13,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,452.0,15.0,36
2023-01-13,SKU_401_SPICY_SNACK_MIX,Snacks,0.0,1.75,17
2023-01-13,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,222.0,2.1,21
2023-01-13,SKU_403_ENERGY_DRINK_BERRY,Beverages,505.0,1.5,6
2023-01-13,SKU_404_KETO_CRACKERS,Snacks,200.0,4.0,16
2023-01-13,SKU_405_LIMITED_EDITION_CHIPS,Snacks,328.0,1.99,7
2023-01-14,SKU_101_CANNED_CHICKEN,Ambient Proteins,491.0,2.5,17
2023-01-14,SKU_102_PEANUT_BUTTER,Ambient Grocery,767.0,3.2,11
2023-01-14,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1300.0,5.5,16
2023-01-14,SKU_104_CANNED_BEANS,Ambient Grocery,647.0,1.1,16
2023-01-14,SKU_105_PASTA_500G,Ambient Grocery,1576.0,1.5,12
2023-01-14,SKU_201_BBQ_SAUCE,Condiments,1.0,2.8,7
2023-01-14,SKU_202_HOT_DOGS_8PK,Chilled Proteins,73.0,4.5,6
2023-01-14,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,0.0,8.99,29
2023-01-14,SKU_204_LEMONADE_MIX,Beverages,0.0,3.0,10
2023-01-14,SKU_205_SUNSCREEN_SPF50,Health & Beauty,0.0,9.5,23
2023-01-14,SKU_301_WHOLE_TURKEY,Frozen Proteins,388.0,22.0,46
2023-01-14,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,242.0,1.8,14
2023-01-14,SKU_303_BAKING_CHOCOLATE,Baking Needs,201.0,4.2,10
2023-01-14,SKU_304_EGGNOG_1L,Chilled Dairy,355.0,3.5,3
2023-01-14,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,442.0,15.0,29
2023-01-14,SKU_401_SPICY_SNACK_MIX,Snacks,83.0,1.75,15
2023-01-14,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,335.0,2.1,13
2023-01-14,SKU_403_ENERGY_DRINK_BERRY,Beverages,828.0,1.5,7
2023-01-14,SKU_404_KETO_CRACKERS,Snacks,275.0,4.0,15
2023-01-14,SKU_405_LIMITED_EDITION_CHIPS,Snacks,479.0,1.99,8
2023-01-15,SKU_101_CANNED_CHICKEN,Ambient Proteins,494.0,2.5,14
2023-01-15,SKU_102_PEANUT_BUTTER,Ambient Grocery,778.0,3.2,10
2023-01-15,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1222.0,5.5,22
2023-01-15,SKU_104_CANNED_BEANS,Ambient Grocery,613.0,1.1,14
2023-01-15,SKU_105_PASTA_500G,Ambient Grocery,1518.0,1.5,13
2023-01-15,SKU_201_BBQ_SAUCE,Condiments,17.0,2.8,8
2023-01-15,SKU_202_HOT_DOGS_8PK,Chilled Proteins,121.0,4.5,4
2023-01-15,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,0.0,8.99,25
2023-01-15,SKU_204_LEMONADE_MIX,Beverages,0.0,3.0,10
2023-01-15,SKU_205_SUNSCREEN_SPF50,Health & Beauty,0.0,9.5,16
2023-01-15,SKU_301_WHOLE_TURKEY,Frozen Proteins,390.0,22.0,43
2023-01-15,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,205.0,1.8,16
2023-01-15,SKU_303_BAKING_CHOCOLATE,Baking Needs,227.0,4.2,9
2023-01-15,SKU_304_EGGNOG_1L,Chilled Dairy,339.0,3.5,5
2023-01-15,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,475.0,15.0,32
2023-01-15,SKU_401_SPICY_SNACK_MIX,Snacks,168.0,1.75,11
2023-01-15,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,336.0,2.1,23
2023-01-15,SKU_403_ENERGY_DRINK_BERRY,Beverages,565.0,1.5,8
2023-01-15,SKU_404_KETO_CRACKERS,Snacks,265.0,4.0,15
2023-01-15,SKU_405_LIMITED_EDITION_CHIPS,Snacks,886.0,1.99,12
2023-01-16,SKU_101_CANNED_CHICKEN,Ambient Proteins,512.0,2.5,13
2023-01-16,SKU_102_PEANUT_BUTTER,Ambient Grocery,763.0,3.2,10
2023-01-16,SKU_103_WHITE_RICE_5KG,Ambient Grocery,1277.0,5.5,24
2023-01-16,SKU_104_CANNED_BEANS,Ambient Grocery,610.0,1.1,16
2023-01-16,SKU_105_PASTA_500G,Ambient Grocery,1458.0,1.5,11
2023-01-16,SKU_201_BBQ_SAUCE,Condiments,0.0,2.8,9
2023-01-16,SKU_202_HOT_DOGS_8PK,Chilled Proteins,51.0,4.5,5
2023-01-16,SKU_203_CHARCOAL_BAG,Outdoor/Seasonal,0.0,8.99,24
2023-01-16,SKU_204_LEMONADE_MIX,Beverages,0.0,3.0,10
2023-01-16,SKU_205_SUNSCREEN_SPF50,Health & Beauty,0.0,9.5,23
2023-01-16,SKU_301_WHOLE_TURKEY,Frozen Proteins,366.0,22.0,32
2023-01-16,SKU_302_CRANBERRY_SAUCE,Ambient Grocery,232.0,1.8,16
2023-01-16,SKU_303_BAKING_CHOCOLATE,Baking Needs,223.0,4.2,6
2023-01-16,SKU_304_EGGNOG_1L,Chilled Dairy,360.0,3.5,4
2023-01-16,SKU_305_GIFT_CHOCOLATE_BOX,Confectionery,413.0,15.0,29
2023-01-16,SKU_401_SPICY_SNACK_MIX,Snacks,93.0,1.75,9
2023-01-16,SKU_402_PROTEIN_BAR_VANILLA,Health & Beauty,488.0,2.1,23
2023-01-16,SKU_403_ENERGY_DRINK_BERRY,Beverages,529.0,1.5,8
2023-01-16,SKU_404_KETO_CRACKERS,Snacks,166.0,4.0,10
